Initial_risk,Initial_fitness,Fitness_best_solution,Exec_time,N_asset,N_antibodies,N_threats,N_iterations,N_cms,k
128.68648583274774,104.1471812739899,9.09049614042996,36.15029978752136,20,20,20,1000,100,6
126.4175776622196,97.1853382712505,6.683627456231668,32.099167585372925,20,20,20,1000,100,6
126.24463554474875,95.39455272722242,5.997916253124831,31.378104209899902,20,20,20,1000,100,6
120.02036462440746,89.44222643293031,4.434399395101279,28.330360174179077,20,20,20,1000,100,6
123.5353852195186,96.01802071932649,7.99748820647975,35.80924987792969,20,20,20,1000,100,6
119.47752425764197,93.96876170538101,9.138270119695147,32.164961099624634,20,20,20,1000,100,6
125.60756455468953,95.62559438544784,6.3092909295100865,32.60778093338013,20,20,20,1000,100,6
126.45262072569481,104.46155318444673,5.831088260471338,37.014185667037964,20,20,20,1000,100,6
122.3843963601978,90.24573833217153,4.993641204965714,31.72816777229309,20,20,20,1000,100,6
118.10889093083422,82.93833157324417,5.388457009467909,25.05199408531189,20,20,20,1000,100,6
118.80679389022869,90.50456130214279,8.852093820198832,32.12411689758301,20,20,20,1000,100,6
128.3060931371891,108.30361506920013,5.9761347099564155,35.47311210632324,20,20,20,1000,100,6
120.5250474206171,86.9661018387226,4.404012052706782,27.82778024673462,20,20,20,1000,100,6
122.15835767089202,89.15771190267432,5.88553171690039,28.51376223564148,20,20,20,1000,100,6
125.39899985042577,101.97406026933712,7.865135193279667,31.567577838897705,20,20,20,1000,100,6
114.47039283027136,80.63152510430756,6.920817977945728,29.47723960876465,20,20,20,1000,100,6
118.08531780342676,81.49645384209006,10.56616058213126,27.403660535812378,20,20,20,1000,100,6
129.4026206745294,100.91843099804306,5.977732873071242,27.313939571380615,20,20,20,1000,100,6
117.89335440451909,87.04086158921834,7.55267821627417,32.07719707489014,20,20,20,1000,100,6
121.63870850835671,90.34991320700973,4.646772922851898,28.821940183639526,20,20,20,1000,100,6
123.25293537320134,91.62963227636872,9.493654958949042,30.880398750305176,20,20,20,1000,100,6
117.75744314356317,83.5831506321182,7.301253764644694,32.30190062522888,20,20,20,1000,100,6
124.66649487359409,89.40988164084067,7.045441286436363,30.983091831207275,20,20,20,1000,100,6
116.22242753486795,85.40961530746331,10.354231479757916,28.148704290390015,20,20,20,1000,100,6
128.737591803679,103.13282419542182,7.827069037335236,38.153942346572876,20,20,20,1000,100,6
127.92926774753909,101.96641767055881,6.759095763103065,30.880395889282227,20,20,20,1000,100,6
118.85237144041746,85.66661274938059,8.444114903594901,29.087226152420044,20,20,20,1000,100,6
123.68522103753907,88.7374545061051,9.760405762962826,27.088576793670654,20,20,20,1000,100,6
117.55485697654856,88.93935183711108,6.982185677646235,30.53535795211792,20,20,20,1000,100,6
125.19305501631315,99.3404931409942,6.887957553265538,33.90933346748352,20,20,20,1000,100,6
118.85671010862781,89.32855139593114,9.911682117729752,31.92421007156372,20,20,20,1000,100,6
124.1179991838913,88.03981909868598,8.280314638933469,28.639391660690308,20,20,20,1000,100,6
116.26842359717084,76.6572551584981,6.679714168414356,26.416377782821655,20,20,20,1000,100,6
119.43930143949791,88.16832583221913,7.260334540450574,32.018354415893555,20,20,20,1000,100,6
124.83202747917105,98.95263051601668,9.866922866945137,33.62361288070679,20,20,20,1000,100,6
119.62849182381545,94.30166494061166,6.330992235197059,33.12253546714783,20,20,20,1000,100,6
122.58808813785936,91.46254539902935,8.048539764856704,30.537319660186768,20,20,20,1000,100,6
121.54560782411491,88.06957178611728,5.681604631045948,28.259441614151,20,20,20,1000,100,6
130.2892934020283,102.87260111747834,10.592549284469209,32.605751752853394,20,20,20,1000,100,6
123.59589867362814,94.10801900108336,6.549679995724392,31.18860411643982,20,20,20,1000,100,6
125.92190569582736,93.03806015349667,7.401987215411882,28.845873832702637,20,20,20,1000,100,6
117.12212915412256,86.17523191452003,6.0776955577702685,27.161345720291138,20,20,20,1000,100,6
114.1375699064932,80.33561997482585,4.8087243109641795,28.29129409790039,20,20,20,1000,100,6
122.71562543245957,92.65069422300269,8.855720991406926,27.832550525665283,20,20,20,1000,100,6
125.50804673233351,97.80780408691554,6.1829012662870655,31.125773668289185,20,20,20,1000,100,6
127.4295640555391,99.09352397609985,7.192420199044547,33.71980261802673,20,20,20,1000,100,6
127.15450230674749,100.28888723028723,8.313591571825912,28.371078968048096,20,20,20,1000,100,6
124.36108679340659,94.31049159063018,6.822432099305434,32.6197464466095,20,20,20,1000,100,6
126.83897599959994,96.24356708786411,5.796989285657948,27.653029680252075,20,20,20,1000,100,6
120.57118106709764,87.48306160996074,6.846714332975542,30.35280752182007,20,20,20,1000,100,6
123.67137937788705,94.38503662468287,6.994125534779557,28.23554491996765,20,20,20,1000,100,6
136.16359100872774,112.69859312415633,6.708826196151268,36.50737810134888,20,20,20,1000,100,6
127.99238457364366,95.405579178185,6.5487440005006645,30.151349306106567,20,20,20,1000,100,6
116.90065225515671,84.71153926041787,6.412420435210132,31.077906847000122,20,20,20,1000,100,6
120.62240733701785,86.41745103866566,6.808220102544073,32.63471174240112,20,20,20,1000,100,6
125.4338940163649,95.66599543789543,7.00613228214087,31.77504253387451,20,20,20,1000,100,6
124.25846290623734,96.58396150831277,6.062194725222606,30.052645444869995,20,20,20,1000,100,6
121.56155306251881,89.97215681585402,5.695085633556568,31.68129014968872,20,20,20,1000,100,6
114.9296024282433,89.98664028532872,9.075307500982847,33.969289779663086,20,20,20,1000,100,6
124.2988643152178,95.61584246332008,7.281996503200991,29.582874536514282,20,20,20,1000,100,6
123.00840405148895,93.67058443469806,7.101304436530241,36.30691409111023,20,20,20,1000,100,6
120.94652620499124,93.0555715905148,6.264424162601512,33.19022035598755,20,20,20,1000,100,6
123.86020076427909,94.4086144728118,6.9877963374773495,30.198262691497803,20,20,20,1000,100,6
127.62915122038288,100.50248256442762,7.012113311141631,34.69519543647766,20,20,20,1000,100,6
118.38062398626353,88.4924592926459,8.016745885046621,30.950211763381958,20,20,20,1000,100,6
118.473324587839,93.61768399829852,7.810118792409017,37.11622858047485,20,20,20,1000,100,6
123.37972613939255,92.01237037879558,5.561972093219921,29.617777347564697,20,20,20,1000,100,6
118.40661191072395,92.54200495957906,6.185469784797238,34.82886981964111,20,20,20,1000,100,6
125.08246649095628,94.76203223493539,5.872984457332532,32.36742115020752,20,20,20,1000,100,6
120.43861139869341,91.01913798408212,7.716258771523791,30.266608715057373,20,20,20,1000,100,6
135.8630331544394,107.88148615906886,4.788064735830735,35.10709261894226,20,20,20,1000,100,6
124.64848621613584,101.33833473076415,5.49759779758993,35.441240310668945,20,20,20,1000,100,6
120.34237504843102,93.37113992356484,7.394909080483009,32.11213827133179,20,20,20,1000,100,6
115.83203774566948,78.16753340363846,8.962318546391923,25.296371698379517,20,20,20,1000,100,6
125.31752549647689,94.13001803448661,6.210878354551568,31.562570571899414,20,20,20,1000,100,6
123.7319368723324,89.62600991434566,5.254961035347827,27.825921058654785,20,20,20,1000,100,6
